ifoutDiscards11,ifInDiscards11,ipOutDiscards,ipInDiscards,icmpOutDestUnreachs,class
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
4216,4216,650,16,3,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
193843,193843,4,39,12,upnormal
0,0,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
4,4,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
14,14,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,1,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
18,18,6,30,20,upnormal
107,107,6,30,20,upnormal
374,374,6,30,20,upnormal
688,688,6,30,20,upnormal
999,999,6,30,20,upnormal
1326,1480,6,30,20,upnormal
1679,1679,6,30,20,upnormal
1978,1978,6,30,20,upnormal
2262,2262,6,30,20,upnormal
2532,2736,6,30,20,upnormal
3011,3011,6,30,20,upnormal
3297,3297,6,30,20,upnormal
3614,3614,6,30,20,upnormal
3830,3830,6,30,20,upnormal
4041,4041,6,30,20,upnormal
4272,4272,6,30,20,upnormal
4532,4532,6,30,20,upnormal
4810,4810,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,6,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,11,30,20,upnormal
4875,4875,16,30,20,upnormal
4875,4875,16,30,20,upnormal
0,0,120,16,1,upnormal
0,0,120,16,1,upnormal
0,0,120,16,1,upnormal
0,0,120,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
0,0,125,16,1,upnormal
42,42,125,16,1,upnormal
294,294,125,16,1,upnormal
571,571,125,16,1,upnormal
785,785,125,16,1,upnormal
1068,1068,125,16,1,upnormal
1478,1478,125,16,1,upnormal
1761,1761,125,16,1,upnormal
1952,1952,125,16,1,upnormal
2184,2184,125,16,1,upnormal
2389,2518,125,16,1,upnormal
2774,2774,125,16,1,upnormal
2986,2986,125,16,1,upnormal
3174,3174,125,16,1,upnormal
3460,3460,125,16,1,upnormal
3819,3819,125,16,1,upnormal
4109,4109,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,125,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
4216,4216,127,16,1,upnormal
193843,193843,7,39,12,upnormal
193885,193885,7,39,12,upnormal
193959,193959,7,39,12,upnormal
194041,194041,7,39,12,upnormal
194161,194161,7,39,12,upnormal
194209,194209,7,39,12,upnormal
194262,194262,7,39,12,upnormal
194350,194350,7,39,12,upnormal
194960,194960,7,39,12,upnormal
195031,195031,7,39,12,upnormal
195125,195125,7,39,12,upnormal
195247,195308,7,39,12,upnormal
195656,195656,7,39,12,upnormal
195906,195906,7,39,12,upnormal
195933,195933,7,39,12,upnormal
195993,196064,7,39,12,upnormal
196162,196162,7,39,12,upnormal
196240,196240,7,39,12,upnormal
196279,196279,7,39,12,upnormal
196342,196342,7,39,12,upnormal
196427,196427,7,39,12,upnormal
196478,196478,7,39,12,upnormal
196540,196540,7,39,12,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
0,0,197,37,21,upnormal
